Category,ID,Code_Original,Emoji_Code_2nd_Option,Emoji_Name,Emoji_Code_CASI,Emoji_Code_FINAL,Feeling
family,508,U+1F469 U+200D U+1F469 U+200D U+1F466 U+200D U+1F466,U0001F469 U000200D U0001F469 U000200D U0001F466 U000200D U0001F466,"family:_woman,_woman,_boy,_boy",\\\\U0001F469 \U000200D \U0001F469 \U000200D \U0001F466 \U000200D \U0001F466\\,\'\\U0001f469 \U000200d \U0001f469 \U000200d \U0001f466 \U000200d \U0001f466\,Neutral
family,509,U+1F469 U+200D U+1F469 U+200D U+1F467 U+200D U+1F467,U0001F469 U000200D U0001F469 U000200D U0001F467 U000200D U0001F467,"family:_woman,_woman,_girl,_girl",\\\\U0001F469 \U000200D \U0001F469 \U000200D \U0001F467 \U000200D \U0001F467\\,\'\\U0001f469 \U000200d \U0001f469 \U000200d \U0001f467 \U000200d \U0001f467\,Neutral
family,510,U+1F468 U+200D U+1F466,U0001F468 U000200D U0001F466,"family:_man,_boy",\\\\U0001F468 \U000200D \U0001F466\\,\'\\U0001f468 \U000200d \U0001f466\,Neutral
family,511,U+1F468 U+200D U+1F466 U+200D U+1F466,U0001F468 U000200D U0001F466 U000200D U0001F466,"family:_man,_boy,_boy",\\\\U0001F468 \U000200D \U0001F466 \U000200D \U0001F466\\,\'\\U0001f468 \U000200d \U0001f466 \U000200d \U0001f466\,Neutral
family,512,U+1F468 U+200D U+1F467,U0001F468 U000200D U0001F467,"family:_man,_girl",\\\\U0001F468 \U000200D \U0001F467\\,\'\\U0001f468 \U000200d \U0001f467\,Neutral
family,513,U+1F468 U+200D U+1F467 U+200D U+1F466,U0001F468 U000200D U0001F467 U000200D U0001F466,"family:_man,_girl,_boy",\\\\U0001F468 \U000200D \U0001F467 \U000200D \U0001F466\\,\'\\U0001f468 \U000200d \U0001f467 \U000200d \U0001f466\,Neutral
family,514,U+1F468 U+200D U+1F467 U+200D U+1F467,U0001F468 U000200D U0001F467 U000200D U0001F467,"family:_man,_girl,_girl",\\\\U0001F468 \U000200D \U0001F467 \U000200D \U0001F467\\,\'\\U0001f468 \U000200d \U0001f467 \U000200d \U0001f467\,Neutral
family,515,U+1F469 U+200D U+1F466,U0001F469 U000200D U0001F466,"family:_woman,_boy",\\\\U0001F469 \U000200D \U0001F466\\,\'\\U0001f469 \U000200d \U0001f466\,Neutral
family,516,U+1F469 U+200D U+1F466 U+200D U+1F466,U0001F469 U000200D U0001F466 U000200D U0001F466,"family:_woman,_boy,_boy",\\\\U0001F469 \U000200D \U0001F466 \U000200D \U0001F466\\,\'\\U0001f469 \U000200d \U0001f466 \U000200d \U0001f466\,Neutral
family,517,U+1F469 U+200D U+1F467,U0001F469 U000200D U0001F467,"family:_woman,_girl",\\\\U0001F469 \U000200D \U0001F467\\,\'\\U0001f469 \U000200d \U0001f467\,Neutral
family,518,U+1F469 U+200D U+1F467 U+200D U+1F466,U0001F469 U000200D U0001F467 U000200D U0001F466,"family:_woman,_girl,_boy",\\\\U0001F469 \U000200D \U0001F467 \U000200D \U0001F466\\,\'\\U0001f469 \U000200d \U0001f467 \U000200d \U0001f466\,Neutral
family,519,U+1F469 U+200D U+1F467 U+200D U+1F467,U0001F469 U000200D U0001F467 U000200D U0001F467,"family:_woman,_girl,_girl",\\\\U0001F469 \U000200D \U0001F467 \U000200D \U0001F467\\,\'\\U0001f469 \U000200d \U0001f467 \U000200d \U0001f467\,Neutral
person-symbol,520,U+1F5E3,U0001F5E3,speaking_head,\\\\U0001F5E3\\,\'\\U0001f5e3\,Neutral
person-symbol,521,U+1F464,U0001F464,bust_in_silhouette,\\\\U0001F464\\,\'\\U0001f464\,Neutral
person-symbol,522,U+1F465,U0001F465,busts_in_silhouette,\\\\U0001F465\\,\'\\U0001f465\,Neutral
person-symbol,523,U+1FAC2,U0001FAC2,people_hugging,\\\\U0001FAC2\\,\'\\U0001fac2\,Neutral
person-symbol,524,U+1F463,U0001F463,footprints,\\\\U0001F463\\,\'\\U0001f463\,Neutral
hair-style,525,U+1F9B0,U0001F9B0,red_hair,\\\\U0001F9B0\\,\'\\U0001f9b0\,Neutral
hair-style,526,U+1F9B1,U0001F9B1,curly_hair,\\\\U0001F9B1\\,\'\\U0001f9b1\,Neutral
hair-style,527,U+1F9B3,U0001F9B3,white_hair,\\\\U0001F9B3\\,\'\\U0001f9b3\,Neutral
hair-style,528,U+1F9B2,U0001F9B2,bald,\\\\U0001F9B2\\,\'\\U0001f9b2\,Neutral
animal-mammal,529,U+1F435,U0001F435,monkey_face,\\\\U0001F435\\,\'\\U0001f435\,Neutral
animal-mammal,530,U+1F412,U0001F412,monkey,\\\\U0001F412\\,\'\\U0001f412\,Neutral
animal-mammal,531,U+1F98D,U0001F98D,gorilla,\\\\U0001F98D\\,\'\\U0001f98d\,Neutral
animal-mammal,532,U+1F9A7,U0001F9A7,orangutan,\\\\U0001F9A7\\,\'\\U0001f9a7\,Neutral
animal-mammal,533,U+1F436,U0001F436,dog_face,\\\\U0001F436\\,\'\\U0001f436\,Neutral
animal-mammal,534,U+1F415,U0001F415,dog,\\\\U0001F415\\,\'\\U0001f415\,Neutral
animal-mammal,535,U+1F9AE,U0001F9AE,guide_dog,\\\\U0001F9AE\\,\'\\U0001f9ae\,Neutral
animal-mammal,536,U+1F415 U+200D U+1F9BA,U0001F415 U000200D U0001F9BA,service_dog,\\\\U0001F415 \U000200D \U0001F9BA\\,\'\\U0001f415 \U000200d \U0001f9ba\,Neutral
animal-mammal,537,U+1F429,U0001F429,poodle,\\\\U0001F429\\,\'\\U0001f429\,Neutral
animal-mammal,538,U+1F43A,U0001F43A,wolf,\\\\U0001F43A\\,\'\\U0001f43a\,Neutral
animal-mammal,539,U+1F98A,U0001F98A,fox,\\\\U0001F98A\\,\'\\U0001f98a\,Neutral
animal-mammal,540,U+1F99D,U0001F99D,raccoon,\\\\U0001F99D\\,\'\\U0001f99d\,Neutral
animal-mammal,541,U+1F431,U0001F431,cat_face,\\\\U0001F431\\,\'\\U0001f431\,Neutral
animal-mammal,542,U+1F408,U0001F408,cat,\\\\U0001F408\\,\'\\U0001f408\,Neutral
animal-mammal,543,U+1F408 U+200D U+2B1B,U0001F408 U000200D U0002B1B,black_cat,\\\\U0001F408 \U000200D \U0002B1B\\,\'\\U0001f408 \U000200d \U0002b1b\,Neutral
animal-mammal,544,U+1F981,U0001F981,lion,\\\\U0001F981\\,\'\\U0001f981\,Neutral
animal-mammal,545,U+1F42F,U0001F42F,tiger_face,\\\\U0001F42F\\,\'\\U0001f42f\,Neutral
animal-mammal,546,U+1F405,U0001F405,tiger,\\\\U0001F405\\,\'\\U0001f405\,Neutral
animal-mammal,547,U+1F406,U0001F406,leopard,\\\\U0001F406\\,\'\\U0001f406\,Neutral
animal-mammal,548,U+1F434,U0001F434,horse_face,\\\\U0001F434\\,\'\\U0001f434\,Neutral
animal-mammal,549,U+1F40E,U0001F40E,horse,\\\\U0001F40E\\,\'\\U0001f40e\,Neutral
animal-mammal,550,U+1F984,U0001F984,unicorn,\\\\U0001F984\\,\'\\U0001f984\,Neutral
animal-mammal,551,U+1F993,U0001F993,zebra,\\\\U0001F993\\,\'\\U0001f993\,Neutral
animal-mammal,552,U+1F98C,U0001F98C,deer,\\\\U0001F98C\\,\'\\U0001f98c\,Neutral
animal-mammal,553,U+1F9AC,U0001F9AC,bison,\\\\U0001F9AC\\,\'\\U0001f9ac\,Neutral
animal-mammal,554,U+1F42E,U0001F42E,cow_face,\\\\U0001F42E\\,\'\\U0001f42e\,Neutral
animal-mammal,555,U+1F402,U0001F402,ox,\\\\U0001F402\\,\'\\U0001f402\,Neutral
animal-mammal,556,U+1F403,U0001F403,water_buffalo,\\\\U0001F403\\,\'\\U0001f403\,Neutral
animal-mammal,557,U+1F404,U0001F404,cow,\\\\U0001F404\\,\'\\U0001f404\,Neutral
animal-mammal,558,U+1F437,U0001F437,pig_face,\\\\U0001F437\\,\'\\U0001f437\,Neutral
animal-mammal,559,U+1F416,U0001F416,pig,\\\\U0001F416\\,\'\\U0001f416\,Neutral
animal-mammal,560,U+1F417,U0001F417,boar,\\\\U0001F417\\,\'\\U0001f417\,Neutral
animal-mammal,561,U+1F43D,U0001F43D,pig_nose,\\\\U0001F43D\\,\'\\U0001f43d\,Neutral
animal-mammal,562,U+1F40F,U0001F40F,ram,\\\\U0001F40F\\,\'\\U0001f40f\,Neutral
animal-mammal,563,U+1F411,U0001F411,ewe,\\\\U0001F411\\,\'\\U0001f411\,Neutral
animal-mammal,564,U+1F410,U0001F410,goat,\\\\U0001F410\\,\'\\U0001f410\,Neutral
animal-mammal,565,U+1F42A,U0001F42A,camel,\\\\U0001F42A\\,\'\\U0001f42a\,Neutral
animal-mammal,566,U+1F42B,U0001F42B,two-hump_camel,\\\\U0001F42B\\,\'\\U0001f42b\,Neutral
animal-mammal,567,U+1F999,U0001F999,llama,\\\\U0001F999\\,\'\\U0001f999\,Neutral
animal-mammal,568,U+1F992,U0001F992,giraffe,\\\\U0001F992\\,\'\\U0001f992\,Neutral
animal-mammal,569,U+1F418,U0001F418,elephant,\\\\U0001F418\\,\'\\U0001f418\,Neutral
animal-mammal,570,U+1F9A3,U0001F9A3,mammoth,\\\\U0001F9A3\\,\'\\U0001f9a3\,Neutral
animal-mammal,571,U+1F98F,U0001F98F,rhinoceros,\\\\U0001F98F\\,\'\\U0001f98f\,Neutral
animal-mammal,572,U+1F99B,U0001F99B,hippopotamus,\\\\U0001F99B\\,\'\\U0001f99b\,Neutral
animal-mammal,573,U+1F42D,U0001F42D,mouse_face,\\\\U0001F42D\\,\'\\U0001f42d\,Neutral
animal-mammal,574,U+1F401,U0001F401,mouse,\\\\U0001F401\\,\'\\U0001f401\,Neutral
animal-mammal,575,U+1F400,U0001F400,rat,\\\\U0001F400\\,\'\\U0001f400\,Neutral
animal-mammal,576,U+1F439,U0001F439,hamster,\\\\U0001F439\\,\'\\U0001f439\,Neutral
animal-mammal,577,U+1F430,U0001F430,rabbit_face,\\\\U0001F430\\,\'\\U0001f430\,Neutral
animal-mammal,578,U+1F407,U0001F407,rabbit,\\\\U0001F407\\,\'\\U0001f407\,Neutral
animal-mammal,579,U+1F43F,U0001F43F,chipmunk,\\\\U0001F43F\\,\'\\U0001f43f\,Neutral
animal-mammal,580,U+1F9AB,U0001F9AB,beaver,\\\\U0001F9AB\\,\'\\U0001f9ab\,Neutral
animal-mammal,581,U+1F994,U0001F994,hedgehog,\\\\U0001F994\\,\'\\U0001f994\,Neutral
animal-mammal,582,U+1F987,U0001F987,bat,\\\\U0001F987\\,\'\\U0001f987\,Neutral
animal-mammal,583,U+1F43B,U0001F43B,bear,\\\\U0001F43B\\,\'\\U0001f43b\,Neutral
animal-mammal,584,U+1F43B U+200D U+2744 U+FE0F,U0001F43B U000200D U0002744 U000FE0F,polar_bear,\\\\U0001F43B \U000200D \U0002744 \U000FE0F\\,\'\\U0001f43b \U000200d \U0002744 \U000fe0f\,Neutral
animal-mammal,585,U+1F428,U0001F428,koala,\\\\U0001F428\\,\'\\U0001f428\,Neutral
animal-mammal,586,U+1F43C,U0001F43C,panda,\\\\U0001F43C\\,\'\\U0001f43c\,Neutral
animal-mammal,587,U+1F9A5,U0001F9A5,sloth,\\\\U0001F9A5\\,\'\\U0001f9a5\,Neutral
animal-mammal,588,U+1F9A6,U0001F9A6,otter,\\\\U0001F9A6\\,\'\\U0001f9a6\,Neutral
animal-mammal,589,U+1F9A8,U0001F9A8,skunk,\\\\U0001F9A8\\,\'\\U0001f9a8\,Neutral
animal-mammal,590,U+1F998,U0001F998,kangaroo,\\\\U0001F998\\,\'\\U0001f998\,Neutral
animal-mammal,591,U+1F9A1,U0001F9A1,badger,\\\\U0001F9A1\\,\'\\U0001f9a1\,Neutral
animal-mammal,592,U+1F43E,U0001F43E,paw_prints,\\\\U0001F43E\\,\'\\U0001f43e\,Neutral
animal-bird,593,U+1F983,U0001F983,turkey,\\\\U0001F983\\,\'\\U0001f983\,Neutral
animal-bird,594,U+1F414,U0001F414,chicken,\\\\U0001F414\\,\'\\U0001f414\,Neutral
animal-bird,595,U+1F413,U0001F413,rooster,\\\\U0001F413\\,\'\\U0001f413\,Neutral
animal-bird,596,U+1F423,U0001F423,hatching_chick,\\\\U0001F423\\,\'\\U0001f423\,Neutral
animal-bird,597,U+1F424,U0001F424,baby_chick,\\\\U0001F424\\,\'\\U0001f424\,Neutral
animal-bird,598,U+1F425,U0001F425,front-facing_baby_chick,\\\\U0001F425\\,\'\\U0001f425\,Neutral
animal-bird,599,U+1F426,U0001F426,bird,\\\\U0001F426\\,\'\\U0001f426\,Neutral
animal-bird,600,U+1F427,U0001F427,penguin,\\\\U0001F427\\,\'\\U0001f427\,Neutral
animal-bird,601,U+1F54A,U0001F54A,dove,\\\\U0001F54A\\,\'\\U0001f54a\,Neutral
animal-bird,602,U+1F985,U0001F985,eagle,\\\\U0001F985\\,\'\\U0001f985\,Neutral
animal-bird,603,U+1F986,U0001F986,duck,\\\\U0001F986\\,\'\\U0001f986\,Neutral
animal-bird,604,U+1F9A2,U0001F9A2,swan,\\\\U0001F9A2\\,\'\\U0001f9a2\,Neutral
animal-bird,605,U+1F989,U0001F989,owl,\\\\U0001F989\\,\'\\U0001f989\,Neutral
animal-bird,606,U+1F9A4,U0001F9A4,dodo,\\\\U0001F9A4\\,\'\\U0001f9a4\,Neutral
animal-bird,607,U+1FAB6,U0001FAB6,feather,\\\\U0001FAB6\\,\'\\U0001fab6\,Neutral
animal-bird,608,U+1F9A9,U0001F9A9,flamingo,\\\\U0001F9A9\\,\'\\U0001f9a9\,Neutral
animal-bird,609,U+1F99A,U0001F99A,peacock,\\\\U0001F99A\\,\'\\U0001f99a\,Neutral
animal-bird,610,U+1F99C,U0001F99C,parrot,\\\\U0001F99C\\,\'\\U0001f99c\,Neutral
animal-amphibian,611,U+1F438,U0001F438,frog,\\\\U0001F438\\,\'\\U0001f438\,Neutral
animal-reptile,612,U+1F40A,U0001F40A,crocodile,\\\\U0001F40A\\,\'\\U0001f40a\,Neutral
animal-reptile,613,U+1F422,U0001F422,turtle,\\\\U0001F422\\,\'\\U0001f422\,Neutral
animal-reptile,614,U+1F98E,U0001F98E,lizard,\\\\U0001F98E\\,\'\\U0001f98e\,Neutral
animal-reptile,615,U+1F40D,U0001F40D,snake,\\\\U0001F40D\\,\'\\U0001f40d\,Neutral
animal-reptile,616,U+1F432,U0001F432,dragon_face,\\\\U0001F432\\,\'\\U0001f432\,Neutral
animal-reptile,617,U+1F409,U0001F409,dragon,\\\\U0001F409\\,\'\\U0001f409\,Neutral
animal-reptile,618,U+1F995,U0001F995,sauropod,\\\\U0001F995\\,\'\\U0001f995\,Neutral
animal-reptile,619,U+1F996,U0001F996,T-Rex,\\\\U0001F996\\,\'\\U0001f996\,Neutral
animal-marine,620,U+1F433,U0001F433,spouting_whale,\\\\U0001F433\\,\'\\U0001f433\,Neutral
animal-marine,621,U+1F40B,U0001F40B,whale,\\\\U0001F40B\\,\'\\U0001f40b\,Neutral
animal-marine,622,U+1F42C,U0001F42C,dolphin,\\\\U0001F42C\\,\'\\U0001f42c\,Neutral
animal-marine,623,U+1F9AD,U0001F9AD,seal,\\\\U0001F9AD\\,\'\\U0001f9ad\,Neutral
animal-marine,624,U+1F41F,U0001F41F,fish,\\\\U0001F41F\\,\'\\U0001f41f\,Neutral
animal-marine,625,U+1F420,U0001F420,tropical_fish,\\\\U0001F420\\,\'\\U0001f420\,Neutral
animal-marine,626,U+1F421,U0001F421,blowfish,\\\\U0001F421\\,\'\\U0001f421\,Neutral
animal-marine,627,U+1F988,U0001F988,shark,\\\\U0001F988\\,\'\\U0001f988\,Neutral
animal-marine,628,U+1F419,U0001F419,octopus,\\\\U0001F419\\,\'\\U0001f419\,Neutral
animal-marine,629,U+1F41A,U0001F41A,spiral_shell,\\\\U0001F41A\\,\'\\U0001f41a\,Neutral
animal-marine,630,U+1FAB8,U0001FAB8,coral,\\\\U0001FAB8\\,\'\\U0001fab8\,Neutral
animal-bug,631,U+1F40C,U0001F40C,snail,\\\\U0001F40C\\,\'\\U0001f40c\,Neutral
animal-bug,632,U+1F98B,U0001F98B,butterfly,\\\\U0001F98B\\,\'\\U0001f98b\,Neutral
animal-bug,633,U+1F41B,U0001F41B,bug,\\\\U0001F41B\\,\'\\U0001f41b\,Neutral
animal-bug,634,U+1F41C,U0001F41C,ant,\\\\U0001F41C\\,\'\\U0001f41c\,Neutral
animal-bug,635,U+1F41D,U0001F41D,honeybee,\\\\U0001F41D\\,\'\\U0001f41d\,Neutral
animal-bug,636,U+1FAB2,U0001FAB2,beetle,\\\\U0001FAB2\\,\'\\U0001fab2\,Neutral
animal-bug,637,U+1F41E,U0001F41E,lady_beetle,\\\\U0001F41E\\,\'\\U0001f41e\,Neutral
animal-bug,638,U+1F997,U0001F997,cricket,\\\\U0001F997\\,\'\\U0001f997\,Neutral
animal-bug,639,U+1FAB3,U0001FAB3,cockroach,\\\\U0001FAB3\\,\'\\U0001fab3\,Neutral
animal-bug,640,U+1F577,U0001F577,spider,\\\\U0001F577\\,\'\\U0001f577\,Neutral
animal-bug,641,U+1F578,U0001F578,spider_web,\\\\U0001F578\\,\'\\U0001f578\,Neutral
animal-bug,642,U+1F982,U0001F982,scorpion,\\\\U0001F982\\,\'\\U0001f982\,Neutral
animal-bug,643,U+1F99F,U0001F99F,mosquito,\\\\U0001F99F\\,\'\\U0001f99f\,Neutral
animal-bug,644,U+1FAB0,U0001FAB0,fly,\\\\U0001FAB0\\,\'\\U0001fab0\,Neutral
animal-bug,645,U+1FAB1,U0001FAB1,worm,\\\\U0001FAB1\\,\'\\U0001fab1\,Neutral
animal-bug,646,U+1F9A0,U0001F9A0,microbe,\\\\U0001F9A0\\,\'\\U0001f9a0\,Neutral
plant-flower,647,U+1F490,U0001F490,bouquet,\\\\U0001F490\\,\'\\U0001f490\,Positive
plant-flower,648,U+1F338,U0001F338,cherry_blossom,\\\\U0001F338\\,\'\\U0001f338\,Positive
plant-flower,649,U+1F4AE,U0001F4AE,white_flower,\\\\U0001F4AE\\,\'\\U0001f4ae\,Positive
plant-flower,650,U+1FAB7,U0001FAB7,lotus,\\\\U0001FAB7\\,\'\\U0001fab7\,Positive
plant-flower,651,U+1F3F5,U0001F3F5,rosette,\\\\U0001F3F5\\,\'\\U0001f3f5\,Positive
plant-flower,652,U+1F339,U0001F339,rose,\\\\U0001F339\\,\'\\U0001f339\,Positive
plant-flower,653,U+1F940,U0001F940,wilted_flower,\\\\U0001F940\\,\'\\U0001f940\,Positive
plant-flower,654,U+1F33A,U0001F33A,hibiscus,\\\\U0001F33A\\,\'\\U0001f33a\,Positive
plant-flower,655,U+1F33B,U0001F33B,sunflower,\\\\U0001F33B\\,\'\\U0001f33b\,Positive
plant-flower,656,U+1F33C,U0001F33C,blossom,\\\\U0001F33C\\,\'\\U0001f33c\,Positive
plant-flower,657,U+1F337,U0001F337,tulip,\\\\U0001F337\\,\'\\U0001f337\,Positive
plant-other,658,U+1F331,U0001F331,seedling,\\\\U0001F331\\,\'\\U0001f331\,Neutral
plant-other,659,U+1FAB4,U0001FAB4,potted_plant,\\\\U0001FAB4\\,\'\\U0001fab4\,Neutral
plant-other,660,U+1F332,U0001F332,evergreen_tree,\\\\U0001F332\\,\'\\U0001f332\,Neutral
plant-other,661,U+1F333,U0001F333,deciduous_tree,\\\\U0001F333\\,\'\\U0001f333\,Neutral
plant-other,662,U+1F334,U0001F334,palm_tree,\\\\U0001F334\\,\'\\U0001f334\,Neutral
plant-other,663,U+1F335,U0001F335,cactus,\\\\U0001F335\\,\'\\U0001f335\,Neutral
plant-other,664,U+1F33E,U0001F33E,sheaf_of_rice,\\\\U0001F33E\\,\'\\U0001f33e\,Neutral
plant-other,665,U+1F33F,U0001F33F,herb,\\\\U0001F33F\\,\'\\U0001f33f\,Neutral
plant-other,666,U+2618,U0002618,shamrock,\\\\U0002618\\,\'\\U0002618\,Neutral
plant-other,667,U+1F340,U0001F340,four_leaf_clover,\\\\U0001F340\\,\'\\U0001f340\,Neutral
plant-other,668,U+1F341,U0001F341,maple_leaf,\\\\U0001F341\\,\'\\U0001f341\,Neutral
plant-other,669,U+1F342,U0001F342,fallen_leaf,\\\\U0001F342\\,\'\\U0001f342\,Neutral
plant-other,670,U+1F343,U0001F343,leaf_fluttering_in_wind,\\\\U0001F343\\,\'\\U0001f343\,Neutral
plant-other,671,U+1FAB9,U0001FAB9,empty_nest,\\\\U0001FAB9\\,\'\\U0001fab9\,Neutral
plant-other,672,U+1FABA,U0001FABA,nest_with_eggs,\\\\U0001FABA\\,\'\\U0001faba\,Neutral
food-fruit,673,U+1F347,U0001F347,grapes,\\\\U0001F347\\,\'\\U0001f347\,Neutral
food-fruit,674,U+1F348,U0001F348,melon,\\\\U0001F348\\,\'\\U0001f348\,Neutral
food-fruit,675,U+1F349,U0001F349,watermelon,\\\\U0001F349\\,\'\\U0001f349\,Neutral
food-fruit,676,U+1F34A,U0001F34A,tangerine,\\\\U0001F34A\\,\'\\U0001f34a\,Neutral
food-fruit,677,U+1F34B,U0001F34B,lemon,\\\\U0001F34B\\,\'\\U0001f34b\,Neutral
food-fruit,678,U+1F34C,U0001F34C,banana,\\\\U0001F34C\\,\'\\U0001f34c\,Neutral
food-fruit,679,U+1F34D,U0001F34D,pineapple,\\\\U0001F34D\\,\'\\U0001f34d\,Neutral
food-fruit,680,U+1F96D,U0001F96D,mango,\\\\U0001F96D\\,\'\\U0001f96d\,Neutral
food-fruit,681,U+1F34E,U0001F34E,red_apple,\\\\U0001F34E\\,\'\\U0001f34e\,Neutral
food-fruit,682,U+1F34F,U0001F34F,green_apple,\\\\U0001F34F\\,\'\\U0001f34f\,Neutral
food-fruit,683,U+1F350,U0001F350,pear,\\\\U0001F350\\,\'\\U0001f350\,Neutral
food-fruit,684,U+1F351,U0001F351,peach,\\\\U0001F351\\,\'\\U0001f351\,Neutral
food-fruit,685,U+1F352,U0001F352,cherries,\\\\U0001F352\\,\'\\U0001f352\,Neutral
food-fruit,686,U+1F353,U0001F353,strawberry,\\\\U0001F353\\,\'\\U0001f353\,Neutral
food-fruit,687,U+1FAD0,U0001FAD0,blueberries,\\\\U0001FAD0\\,\'\\U0001fad0\,Neutral
food-fruit,688,U+1F95D,U0001F95D,kiwi_fruit,\\\\U0001F95D\\,\'\\U0001f95d\,Neutral
food-fruit,689,U+1F345,U0001F345,tomato,\\\\U0001F345\\,\'\\U0001f345\,Neutral
food-fruit,690,U+1FAD2,U0001FAD2,olive,\\\\U0001FAD2\\,\'\\U0001fad2\,Neutral
food-fruit,691,U+1F965,U0001F965,coconut,\\\\U0001F965\\,\'\\U0001f965\,Neutral
food-vegetable,692,U+1F951,U0001F951,avocado,\\\\U0001F951\\,\'\\U0001f951\,Neutral
food-vegetable,693,U+1F346,U0001F346,eggplant,\\\\U0001F346\\,\'\\U0001f346\,Neutral
food-vegetable,694,U+1F954,U0001F954,potato,\\\\U0001F954\\,\'\\U0001f954\,Neutral
food-vegetable,695,U+1F955,U0001F955,carrot,\\\\U0001F955\\,\'\\U0001f955\,Neutral
food-vegetable,696,U+1F33D,U0001F33D,ear_of_corn,\\\\U0001F33D\\,\'\\U0001f33d\,Neutral
food-vegetable,697,U+1F336,U0001F336,hot_pepper,\\\\U0001F336\\,\'\\U0001f336\,Neutral
food-vegetable,698,U+1FAD1,U0001FAD1,bell_pepper,\\\\U0001FAD1\\,\'\\U0001fad1\,Neutral
food-vegetable,699,U+1F952,U0001F952,cucumber,\\\\U0001F952\\,\'\\U0001f952\,Neutral
food-vegetable,700,U+1F96C,U0001F96C,leafy_green,\\\\U0001F96C\\,\'\\U0001f96c\,Neutral
food-vegetable,701,U+1F966,U0001F966,broccoli,\\\\U0001F966\\,\'\\U0001f966\,Neutral
food-vegetable,702,U+1F9C4,U0001F9C4,garlic,\\\\U0001F9C4\\,\'\\U0001f9c4\,Neutral
food-vegetable,703,U+1F9C5,U0001F9C5,onion,\\\\U0001F9C5\\,\'\\U0001f9c5\,Neutral
food-vegetable,704,U+1F344,U0001F344,mushroom,\\\\U0001F344\\,\'\\U0001f344\,Neutral
food-vegetable,705,U+1F95C,U0001F95C,peanuts,\\\\U0001F95C\\,\'\\U0001f95c\,Neutral
food-vegetable,706,U+1FAD8,U0001FAD8,beans,\\\\U0001FAD8\\,\'\\U0001fad8\,Neutral
food-vegetable,707,U+1F330,U0001F330,chestnut,\\\\U0001F330\\,\'\\U0001f330\,Neutral
food-prepared,708,U+1F35E,U0001F35E,bread,\\\\U0001F35E\\,\'\\U0001f35e\,Neutral
food-prepared,709,U+1F950,U0001F950,croissant,\\\\U0001F950\\,\'\\U0001f950\,Neutral
food-prepared,710,U+1F956,U0001F956,baguette_bread,\\\\U0001F956\\,\'\\U0001f956\,Neutral
food-prepared,711,U+1FAD3,U0001FAD3,flatbread,\\\\U0001FAD3\\,\'\\U0001fad3\,Neutral
food-prepared,712,U+1F968,U0001F968,pretzel,\\\\U0001F968\\,\'\\U0001f968\,Neutral
food-prepared,713,U+1F96F,U0001F96F,bagel,\\\\U0001F96F\\,\'\\U0001f96f\,Neutral
food-prepared,714,U+1F95E,U0001F95E,pancakes,\\\\U0001F95E\\,\'\\U0001f95e\,Neutral
food-prepared,715,U+1F9C7,U0001F9C7,waffle,\\\\U0001F9C7\\,\'\\U0001f9c7\,Neutral
food-prepared,716,U+1F9C0,U0001F9C0,cheese_wedge,\\\\U0001F9C0\\,\'\\U0001f9c0\,Neutral
food-prepared,717,U+1F356,U0001F356,meat_on_bone,\\\\U0001F356\\,\'\\U0001f356\,Neutral
food-prepared,718,U+1F357,U0001F357,poultry_leg,\\\\U0001F357\\,\'\\U0001f357\,Neutral
food-prepared,719,U+1F969,U0001F969,cut_of_meat,\\\\U0001F969\\,\'\\U0001f969\,Neutral
food-prepared,720,U+1F953,U0001F953,bacon,\\\\U0001F953\\,\'\\U0001f953\,Neutral
food-prepared,721,U+1F354,U0001F354,hamburger,\\\\U0001F354\\,\'\\U0001f354\,Neutral
food-prepared,722,U+1F35F,U0001F35F,french_fries,\\\\U0001F35F\\,\'\\U0001f35f\,Neutral
food-prepared,723,U+1F355,U0001F355,pizza,\\\\U0001F355\\,\'\\U0001f355\,Neutral
food-prepared,724,U+1F32D,U0001F32D,hot_dog,\\\\U0001F32D\\,\'\\U0001f32d\,Neutral
food-prepared,725,U+1F96A,U0001F96A,sandwich,\\\\U0001F96A\\,\'\\U0001f96a\,Neutral
food-prepared,726,U+1F32E,U0001F32E,taco,\\\\U0001F32E\\,\'\\U0001f32e\,Neutral
food-prepared,727,U+1F32F,U0001F32F,burrito,\\\\U0001F32F\\,\'\\U0001f32f\,Neutral
food-prepared,728,U+1FAD4,U0001FAD4,tamale,\\\\U0001FAD4\\,\'\\U0001fad4\,Neutral
food-prepared,729,U+1F959,U0001F959,stuffed_flatbread,\\\\U0001F959\\,\'\\U0001f959\,Neutral
food-prepared,730,U+1F9C6,U0001F9C6,falafel,\\\\U0001F9C6\\,\'\\U0001f9c6\,Neutral
food-prepared,731,U+1F95A,U0001F95A,egg,\\\\U0001F95A\\,\'\\U0001f95a\,Neutral
food-prepared,732,U+1F373,U0001F373,cooking,\\\\U0001F373\\,\'\\U0001f373\,Neutral
food-prepared,733,U+1F958,U0001F958,shallow_pan_of_food,\\\\U0001F958\\,\'\\U0001f958\,Neutral
food-prepared,734,U+1F372,U0001F372,pot_of_food,\\\\U0001F372\\,\'\\U0001f372\,Neutral
food-prepared,735,U+1FAD5,U0001FAD5,fondue,\\\\U0001FAD5\\,\'\\U0001fad5\,Neutral
